customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,debt_to_income,employment_group_mid,employment_group_high,employment_group_very_high
7827718,5,2176.375804,9540.89409,29076.3424,2,527,0.07485039810234177,False,False,False
2756206,5,4664.365881,14413.32491,56995.77402,4,731,0.08183704776714251,True,False,False
2149643,5,1938.21905,11922.97179,37907.3125,7,584,0.05113047911270418,False,True,False
5235867,5,2738.09968,11916.34974,41703.24711,4,537,0.06565675024723512,True,False,False
7593188,5,2319.435959,13149.10725,49076.45628,5,658,0.047261683805503975,True,False,False
1309122,5,5749.201704,24064.85245,84303.4399,5,707,0.06819652567937504,True,False,False
2315661,5,5472.502637,24023.7827,84232.37561,4,520,0.06496911190464286,True,False,False
3918195,3,5803.641251,16568.01102,82164.32733,4,479,0.0706345617324973,True,False,False
1826181,5,3420.400721,14235.46986,48437.82466,1,554,0.07061425125939998,False,False,False
3181404,5,7511.183763,26239.77798,92911.59498,2,673,0.08084226478532465,False,False,False
4679818,5,5655.316621,21757.68546,68111.81567,5,622,0.0830298908547654,True,False,False
2023789,5,6459.888248,21361.71209,80333.12776,4,545,0.0804137524347278,True,False,False
1410427,5,2514.722735,23228.55773,66592.36868,5,608,0.03776292666632924,True,False,False
3779249,5,4371.080033,21742.30206,74016.77232,2,616,0.059055264043429444,False,False,False
1648023,5,2911.117016,13437.47174,44683.04084,5,534,0.06515037833759033,True,False,False
1744935,5,2787.69516,12668.33199,51504.7556,5,626,0.05412500510923695,True,False,False
7904284,4,4730.606688,17557.28387,68280.05081,1,570,0.06928241311893071,False,False,False
2572737,4,2922.354373,8531.010414,36935.11923,3,537,0.0791212925238471,True,False,False
8838592,5,4429.009343,26716.4405,99683.45517,3,572,0.04443073662973233,True,False,False
2566409,4,4126.564756,21891.28845,80933.65665,1,512,0.05098700499651772,False,False,False
1032247,5,6261.188542,27607.91575,88720.95102,3,543,0.07057170228696677,True,False,False
2823625,4,3814.89686,13523.1529,61407.33243,5,684,0.0621244517395168,True,False,False
5652610,5,4678.661225,25987.44629,87816.59481,3,713,0.05327764342403338,True,False,False
3996748,4,3912.604863,12718.19941,55012.80494,5,715,0.07112171188630179,True,False,False
3160300,4,4681.433592,19091.90743,74680.46775,5,563,0.06268618466171834,True,False,False
7858211,5,4970.869798,25777.1911,78901.93054,4,684,0.06300061055514954,True,False,False
6426418,5,5538.396003,26810.91121,96595.37797,3,592,0.05733603531962037,True,False,False
4189901,4,3962.801225,18825.29468,74948.38922,3,578,0.05287373439564897,True,False,False
1293708,5,5040.404863,23395.04103,84770.5444,4,566,0.05945939003548501,True,False,False
7286766,5,6380.9341,28966.19979,100727.3454,2,597,0.06334857803172086,False,False,False
3419976,5,3754.042918,16260.21815,54752.97836,2,566,0.06856326414459547,False,False,False
3908860,4,5712.890598,20247.17526,77563.26048,3,605,0.07365459577957134,True,False,False
3718577,5,4022.968374,14623.97896,53127.20865,3,604,0.07572331534493296,True,False,False
1826181,5,3420.400721,14235.46986,48437.82466,1,554,0.07061425125939998,False,False,False
7740109,4,2947.889285,11888.70979,49761.29981,2,668,0.059240600552150253,False,False,False
6973402,3,3130.422313,10164.49002,51994.33389,4,545,0.06020698946971354,True,False,False
4059394,4,5971.632945,21113.24614,93407.14746,6,683,0.06393122054773431,False,True,False
5464701,5,4690.734695,19050.75554,69836.10034,3,589,0.06716776383794285,True,False,False
1309122,5,5749.201704,24064.85245,84303.4399,5,707,0.06819652567937504,True,False,False
4658909,5,3677.062247,18433.22523,72688.97862,5,651,0.050586241777075616,True,False,False
3597549,4,3743.193167,19444.13833,87943.17233,6,667,0.042563772352377224,False,True,False
8170825,4,2252.008559,7205.977999,36597.13759,6,581,0.06153510102974149,False,True,False
5121884,5,5090.756304,25350.65997,78925.81502,1,666,0.06450052245529539,False,False,False
4022311,5,4574.820825,21225.21744,76241.1974,3,540,0.0600045773284248,True,False,False
6865674,4,5493.456733,18074.77887,74984.32424,2,593,0.07326140214876463,False,False,False
5530537,5,4399.609707,18983.59494,74551.79742,5,589,0.05901413325039051,True,False,False
6073195,5,5258.183963,19334.21622,76204.50896,4,651,0.06900095591141514,True,False,False
7610202,5,2767.80677,13832.86696,45058.30304,3,570,0.061427230571531086,True,False,False
1746543,5,4372.7314,19373.8064,66951.81433,3,605,0.06531161916609407,True,False,False
1927234,5,3488.858869,14194.63668,53827.20594,5,620,0.06481590132857637,True,False,False
6027561,5,4464.588116,25624.65776,76172.05544,4,574,0.05861188975682445,True,False,False
6972424,4,4290.842733,18032.45221,71988.96316,3,560,0.05960417464915188,True,False,False
8241068,5,3101.142819,22145.00313,77484.67239,6,586,0.04002266155803256,False,True,False
6392390,4,3467.220432,13004.13488,51320.14669,3,519,0.06756061031827888,True,False,False
7242220,5,3005.023314,11971.4572,45713.05407,5,622,0.06573665608511814,True,False,False
5010492,4,3195.493489,10320.39878,47675.73526,5,685,0.06702557331467152,True,False,False
8790408,4,3079.129513,9909.434154,42632.57478,3,584,0.07222480764742588,True,False,False
6461300,5,3002.285163,18397.65975,62135.93139,3,621,0.048318019796886484,True,False,False
2895764,5,4449.927899,20251.46061,75616.40081,5,662,0.05884871339196976,True,False,False
7253609,5,6402.691692,29314.33797,102781.1951,2,613,0.062294388441101134,False,False,False
1592786,5,2926.975127,26519.20017,86875.69076,4,615,0.03369153213510518,True,False,False
3621088,5,2150.331087,12702.64336,41578.21862,5,630,0.05171773006084598,True,False,False
1855535,5,4720.164154,24462.3927,88199.04057,6,577,0.053517182539574194,False,True,False
4692806,5,5702.54985,25839.75024,77131.69821,4,590,0.07393263706542733,True,False,False
8699119,4,6474.593048,19127.43288,80621.09062,1,515,0.08030892410668805,False,False,False
2283883,3,1629.960413,5889.843826,25711.76734,2,668,0.06339355795524246,False,False,False
7046407,5,4825.414614,17121.32402,58158.63499,3,575,0.08296987394614229,True,False,False
6204456,5,5615.077463,25491.18395,115321.7324,7,664,0.04869054033565663,False,True,False
1913363,5,1721.742642,7069.377531,21484.78066,3,679,0.08013778075032951,True,False,False
8686751,5,4349.371138,17859.14118,68328.18341,5,626,0.0636541310033344,True,False,False
5300995,5,2055.451343,12393.46295,43764.18912,3,629,0.04696651267464407,True,False,False
7046407,5,4825.414614,17121.32402,58158.63499,3,575,0.08296987394614229,True,False,False
3539941,4,3837.164141,11193.75899,47236.73586,3,503,0.08123262691928096,True,False,False
2399682,5,6050.286262,21279.66167,83084.80076,4,532,0.0728206146811009,True,False,False
5645415,5,4010.525435,16381.38226,55097.97351,2,514,0.07278898259791915,False,False,False
1116417,4,4889.739399,15974.46354,69150.94443,6,634,0.07071110075654537,False,True,False
3416607,5,2536.548133,11442.74957,37990.83557,3,710,0.06676736889153921,True,False,False
6297543,5,3547.245298,17032.43552,76662.61236,7,657,0.04627086383832694,False,True,False
5605235,5,4596.778439,17794.57179,60080.28498,3,616,0.07651059645489718,True,False,False
7337299,4,4068.885833,15467.4188,68030.96889,5,494,0.059809317717920855,True,False,False
6326943,5,3677.861168,22750.09446,80646.75061,5,607,0.04560457972802631,True,False,False
6002919,4,4151.014379,17360.34761,71820.75195,5,660,0.0577968660351794,True,False,False
3291461,4,5453.353365,22129.53256,89062.37285,5,607,0.061230721689670316,True,False,False
4122871,5,2790.043417,12434.67871,48544.95571,3,541,0.05747339504576509,True,False,False
3933004,5,4789.405005,19576.9398,79943.2184,6,550,0.05991008494349034,False,True,False
3043459,3,4791.038616,16063.39346,79805.34706,2,606,0.06003405526697298,False,False,False
4591916,5,3699.071466,20346.5005,69374.45433,6,581,0.053320368451538064,False,True,False
5547803,5,3554.222715,13808.82056,48887.41985,3,675,0.07270219467309441,True,False,False
3881789,5,5902.970796,24083.86233,86570.66137,3,557,0.06818673558205715,True,False,False
8053902,5,3436.562865,14786.18273,52077.27617,4,566,0.06598968144535353,True,False,False
2347193,5,2876.306886,12883.91325,49671.55447,5,617,0.05790652047616499,True,False,False
4765821,5,4993.661861,17091.06383,71136.19395,3,641,0.07019860894595978,True,False,False
6533715,5,3697.064738,19495.00799,62391.16654,6,667,0.05925622076051024,False,True,False
6470633,4,5628.221523,17517.07381,75739.70912,5,659,0.07431004935710532,True,False,False
1266173,5,2164.114355,10953.60129,41129.92553,3,642,0.05261653959041341,True,False,False
8490683,4,3187.787229,13178.68488,51857.87714,1,557,0.06147161057892853,False,False,False
2868933,4,3887.552042,11656.5605,61638.23039,5,636,0.06307046807480549,True,False,False
5929382,4,2721.436749,10858.20226,43343.95016,1,505,0.06278700346770609,False,False,False
3135480,5,3652.237653,18495.57882,67423.43461,4,567,0.054168668121488926,True,False,False
7727278,5,5232.250034,21209.50201,83490.91925,5,620,0.06266849234624997,True,False,False
8711328,5,4926.741674,18943.13978,72136.00622,4,622,0.06829795454678278,True,False,False
3842204,5,3303.413563,14081.08903,54065.82427,3,673,0.06109984648533317,True,False,False
5645415,5,4010.525435,16381.38226,55097.97351,2,514,0.07278898259791915,False,False,False
8309256,5,5531.375206,16325.28469,62328.87836,2,638,0.08874498228657038,False,False,False
5034668,5,4862.845105,22760.99271,62494.49753,2,536,0.07781237224390242,False,False,False
5273335,5,3796.964595,17739.13539,63958.8019,4,565,0.059365786759679746,True,False,False
8572282,5,4725.02332,26174.59044,76694.37795,3,616,0.06160847048111433,True,False,False
5913790,4,4759.125449,21890.95882,82684.15468,5,591,0.057557889627323694,True,False,False
3621504,3,2835.107877,7716.404618,36923.78928,2,582,0.07678269030030604,False,False,False
6481166,5,4266.365903,18402.60015,67940.95771,4,543,0.06279519816618728,True,False,False
4465469,5,6774.331885,28778.41852,104460.9161,3,619,0.0648503970472072,True,False,False
7642455,5,3170.584041,16677.87025,54001.22125,4,559,0.05871319143546221,True,False,False
1892853,5,1992.516152,11385.13317,41590.87869,4,624,0.047907527197281245,True,False,False
8866298,5,4920.294651,17406.81398,66058.94542,3,628,0.0744833969073677,True,False,False
1220927,5,3820.317973,20556.49054,65340.00297,2,570,0.05846828587923463,False,False,False
4222389,5,4973.534646,25252.5309,90710.96485,5,551,0.05482837333087853,True,False,False
1337395,5,4271.31469,22756.28103,83475.30929,4,438,0.05116859974919177,True,False,False
6431261,5,4146.591104,18115.69147,64792.80257,3,661,0.06399771177547321,True,False,False
6769476,5,6102.715859,27628.70017,98888.63099,3,569,0.06171301794659418,True,False,False
5341673,4,5233.929056,18398.72067,82016.67336,2,602,0.0638154272976477,False,False,False
1086984,4,5007.576713,17930.46384,71234.36815,3,608,0.07029720123937115,True,False,False
4080181,3,4646.266068,13442.32491,60701.68951,2,636,0.07654261529631023,False,False,False
5600112,5,3992.728087,18528.00845,64348.07693,4,596,0.06204891082205026,True,False,False
6726712,4,4037.841409,17524.48,69352.16232,5,651,0.058222285707096894,True,False,False
5313867,5,2086.641806,11665.96212,43195.77406,5,598,0.04830661914060396,True,False,False
6744746,4,6669.065955,21988.07852,83813.88176,2,500,0.0795699449179169,False,False,False
6990844,5,3135.006926,17054.77273,59367.84811,5,707,0.05280647734092177,True,False,False
3718577,5,4022.968374,14623.97896,53127.20865,3,604,0.07572331534493296,True,False,False
5138522,5,7605.778714,32759.36273,106602.888,4,627,0.07134683550036655,True,False,False
2489621,5,3736.452803,20995.89701,75184.01719,5,597,0.049697434942289495,True,False,False
1795767,5,5700.276794,26488.38806,92408.95124,3,563,0.06168533153455579,True,False,False
2449444,5,4246.645948,15751.98672,65140.75415,3,591,0.0651918450041463,True,False,False
4744929,5,3119.189274,14707.21334,52337.50182,2,532,0.0595975957111512,False,False,False
2167053,5,7167.713567,30636.10721,111114.044,4,572,0.06450771935723985,True,False,False
8245455,5,5324.280161,21129.10662,63257.83741,2,558,0.08416791308389433,False,False,False
8341778,5,4790.719413,21651.04623,75569.32526,2,581,0.06339502697049752,False,False,False
2807117,5,4795.860001,23214.84697,72351.49295,4,666,0.06628557069740466,True,False,False
4140781,5,3396.845281,14622.27822,55294.1336,3,563,0.06143229054953489,True,False,False
7074350,5,5894.987356,21383.10706,77903.17818,4,554,0.0756706914110651,True,False,False
1892869,5,4574.135951,23199.70095,78307.9492,2,650,0.05841215352629871,False,False,False
1070919,5,2340.06117,13099.50935,46440.39383,2,614,0.050388486767921105,False,False,False
7265245,5,4084.822615,21492.1114,68657.0797,4,636,0.05949601458216406,True,False,False
4457453,4,4473.086801,17921.78682,75332.02695,1,695,0.0593782881213181,False,False,False
6652338,5,2453.544367,10433.5278,37495.50272,3,655,0.06543569732407631,True,False,False
8835093,3,6104.353215,23786.77261,111338.0614,3,703,0.05482719151242559,True,False,False
2842157,5,3790.377139,20640.80879,63052.45714,4,598,0.06011466183758624,True,False,False
7992322,5,2109.723734,11299.77189,41919.88978,5,713,0.050327511476581946,True,False,False
4190772,5,3076.667036,14208.61977,56658.2276,5,558,0.05430221110552353,True,False,False
2088887,5,3411.916732,18131.92752,60719.62292,1,615,0.056191335978737995,False,False,False
3881789,5,5902.970796,24083.86233,86570.66137,3,557,0.06818673558205715,True,False,False
4803997,5,4487.053001,22569.36359,73279.12118,2,595,0.06123235280044061,False,False,False
7465776,5,5741.478961,20938.38431,72882.41397,3,527,0.07877728862498048,True,False,False
3575305,5,4861.818817,18505.04417,73703.90473,3,449,0.06596419599219788,True,False,False
2207601,3,3945.08196,11557.33846,53571.89707,2,636,0.07364088590786953,False,False,False
3235789,4,2739.595209,17008.39916,72058.98501,6,536,0.038018787089768365,False,True,False
8790408,4,3079.129513,9909.434154,42632.57478,3,584,0.07222480764742588,True,False,False
8033049,5,3668.82614,20264.17601,75087.47745,4,694,0.04886069241629584,True,False,False
5280923,5,4644.10752,25085.58731,80772.53936,6,637,0.057496118814606,False,True,False
1660812,5,3703.816101,17699.90947,59680.86485,6,642,0.06206036240106531,False,True,False
1070919,5,2340.06117,13099.50935,46440.39383,2,614,0.050388486767921105,False,False,False
5600112,5,3992.728087,18528.00845,64348.07693,4,596,0.06204891082205026,True,False,False
1657469,5,1611.483787,7700.811384,27939.19084,2,547,0.05767825547377234,False,False,False
5365124,5,4187.127896,18215.03757,74350.33746,5,639,0.05631619221974141,True,False,False
7296980,3,4971.913843,16488.61892,74186.62943,1,492,0.06701900168805122,False,False,False
3593302,5,4354.354803,24269.10365,89592.17411,5,622,0.048601954872239006,True,False,False
4579920,5,4113.083493,15339.37239,69857.05165,8,663,0.05887857268307716,False,True,False
4658741,5,4441.486094,22838.88517,81900.15244,3,610,0.05423049849942379,True,False,False
4722352,4,4796.82477,16515.99761,78021.89609,5,668,0.061480494712237654,True,False,False
7065268,5,3031.641296,14133.50465,51218.90654,5,610,0.059189887109995294,True,False,False
5088122,4,3896.915628,12948.2793,56039.72255,6,605,0.06953845327344506,False,True,False
5969097,4,2797.025357,13455.74776,54976.00215,1,675,0.05087720546445737,False,False,False
7820023,4,6720.829949,17136.66874,76042.71443,6,603,0.08838229933502387,False,True,False
2934675,3,3269.284385,13631.98253,66576.33129,3,590,0.04910580564674428,True,False,False
2175930,5,3547.421471,14248.88226,44962.97584,5,712,0.07889650105952596,True,False,False
4591916,5,3699.071466,20346.5005,69374.45433,6,581,0.053320368451538064,False,True,False
3593302,5,4354.354803,24269.10365,89592.17411,5,622,0.048601954872239006,True,False,False
7838820,5,3424.181288,17958.7509,62475.97969,3,613,0.054807964676832105,True,False,False
5810372,3,6579.413057,18302.42126,86669.32695,2,545,0.07591397428060909,False,False,False
1939722,5,3856.004879,15893.48182,56810.17836,4,473,0.06787524683631357,True,False,False
5234764,5,5120.364887,21774.77036,73880.9181,4,588,0.06930564777321033,True,False,False
1648023,5,2911.117016,13437.47174,44683.04084,5,534,0.06515037833759033,True,False,False
6615691,5,4031.462782,22986.02165,76205.73572,4,620,0.05290235366026331,True,False,False
1889339,4,4488.273652,17904.25119,67633.18288,2,492,0.06636200546650955,False,False,False
6235806,5,3927.297363,22546.62628,84699.68913,4,618,0.046367317322407745,True,False,False
7459086,5,3071.772244,16876.52629,55397.55261,2,585,0.055449602000025966,False,False,False
3539941,4,3837.164141,11193.75899,47236.73586,3,503,0.08123262691928096,True,False,False
5368851,4,6027.062467,17653.62524,80492.5566,5,639,0.07487726470101957,True,False,False
4570465,5,6163.80366,22891.73376,74879.65589,3,587,0.0823161322890529,True,False,False
4655536,3,6203.489832,18124.7868,89553.01971,3,606,0.06927169906820332,True,False,False
5901447,5,4338.461282,17095.02406,63496.12099,3,642,0.06832639875250433,True,False,False
2113289,5,3564.75614,16131.8156,55575.17929,4,578,0.06414295348285866,True,False,False
1407092,5,6632.014284,28896.82271,102576.6633,4,591,0.06465422124917179,True,False,False
5740743,4,6412.606697,19535.00286,84630.48879,3,578,0.07577182630850784,True,False,False
6351145,5,3385.651941,16690.72779,52590.74911,3,695,0.06437732868034442,True,False,False
6472993,3,2433.093807,7161.239983,39381.2015,3,624,0.06178312784590892,True,False,False
3747877,4,3336.450363,13465.5865,51250.14974,3,556,0.06510128028749833,True,False,False
5813679,5,6457.312087,30285.95181,111569.8773,4,583,0.05787684134165486,True,False,False
1617003,5,4429.521296,17380.20702,59413.46694,4,536,0.0745541629555678,True,False,False
3487499,4,3910.85552,18092.90375,75685.73208,4,626,0.051672295590220574,True,False,False
3539941,4,3837.164141,11193.75899,47236.73586,3,503,0.08123262691928096,True,False,False
4319411,4,4203.041432,14808.36154,60832.26859,2,705,0.06909230132987221,False,False,False
7117766,5,3628.184338,15690.00769,61497.63576,5,639,0.058997135307108595,True,False,False
4956779,5,2747.70401,13073.86428,44034.81776,3,647,0.06239844172798956,True,False,False
8047168,5,3120.16395,9945.747295,39704.93939,3,614,0.07858377315105128,True,False,False
3235789,4,2739.595209,17008.39916,72058.98501,6,536,0.038018787089768365,False,True,False
8580775,5,5195.092409,21343.11585,76208.43925,5,511,0.06816951587156406,True,False,False
4579920,5,4113.083493,15339.37239,69857.05165,8,663,0.05887857268307716,False,True,False
7579723,4,3889.452505,14572.86442,58593.22685,2,682,0.06638058209282598,False,False,False
6538976,5,5069.924765,27061.74485,87752.8963,4,605,0.05777501346129359,True,False,False
7749882,5,6186.874279,25997.55454,93188.26966,2,587,0.0663911273551165,False,False,False
5150971,4,1750.854887,7792.681291,37608.07056,4,657,0.04655529680010258,True,False,False
6775457,5,3872.925283,21183.15095,73404.98195,4,568,0.05276106852853739,True,False,False
3645629,5,4651.92823,24355.88637,91034.65106,3,597,0.05110063229587119,True,False,False
8780769,5,4290.746462,23007.19972,76738.17445,4,601,0.0559141065415324,True,False,False
6744746,4,6669.065955,21988.07852,83813.88176,2,500,0.0795699449179169,False,False,False
7046407,5,4825.414614,17121.32402,58158.63499,3,575,0.08296987394614229,True,False,False
4275054,5,7214.170283,28453.47137,89551.36528,4,666,0.08055902062959593,True,False,False
4182057,5,4835.138476,22164.44825,68190.20854,3,571,0.07090663864392985,True,False,False
3062284,5,3422.112241,14209.23493,56296.12052,5,616,0.060787709870420745,True,False,False
4509870,5,5299.605945,24534.14902,73401.96116,3,731,0.07219978678019288,True,False,False
5440309,5,4854.454453,21002.15478,89538.58671,5,628,0.054216339919712364,True,False,False
8147812,4,2856.581126,11811.44214,47521.30673,3,581,0.06011158620342931,True,False,False
8447957,5,2625.417782,12139.7497,42782.70921,2,518,0.06136632837142386,False,False,False
8583455,4,3828.030126,15809.14801,67401.21177,6,646,0.05679467809959821,False,True,False
3321981,5,6263.569738,24411.2371,82782.7059,4,695,0.07566278089008444,True,False,False
4854749,5,2883.230961,17454.73611,55000.42056,5,712,0.052421980262036025,True,False,False
2037750,5,5528.310211,22566.68211,73708.23089,4,611,0.07500261699741902,True,False,False
4682533,5,4651.635134,19416.22251,70205.36695,5,632,0.06625754320624629,True,False,False
6809367,4,5759.938932,22075.14038,82613.51713,3,648,0.06972150723151278,True,False,False
5984706,4,3182.230359,10533.4897,40152.78242,2,483,0.07925304716653805,False,False,False
3996748,4,3912.604863,12718.19941,55012.80494,5,715,0.07112171188630179,True,False,False
3303160,5,4464.116034,24670.83117,82270.30656,3,512,0.05426157043360846,True,False,False
3645629,5,4651.92823,24355.88637,91034.65106,3,597,0.05110063229587119,True,False,False
1191998,5,3019.219283,14536.33361,52203.97979,3,613,0.05783504045372323,True,False,False
5814719,5,5428.515969,25872.90992,81509.14578,6,652,0.06660008416297256,False,True,False
2350385,5,6039.454067,26447.96887,87324.62813,4,558,0.06916094802040355,True,False,False
7581099,5,3384.162868,16663.46241,59178.16504,6,549,0.05718600544157731,False,True,False
7506533,5,7516.613946,34431.28513,110858.505,3,659,0.06780367411593725,True,False,False
5010492,4,3195.493489,10320.39878,47675.73526,5,685,0.06702557331467152,True,False,False
7253609,5,6402.691692,29314.33797,102781.1951,2,613,0.062294388441101134,False,False,False
3419976,5,3754.042918,16260.21815,54752.97836,2,566,0.06856326414459547,False,False,False
5366858,5,5783.967482,25426.98846,80660.85815,1,500,0.07170723960367387,False,False,False
7951943,5,4791.63958,17273.88017,68754.38804,3,485,0.06969212753682448,True,False,False
5566815,5,5143.597478,29144.52611,101067.9726,4,672,0.05089245728077462,True,False,False
8219678,5,4520.026998,17118.68836,68502.57881,5,658,0.0659833115266628,True,False,False
1900307,4,4612.561768,21024.34476,82358.77443,3,631,0.056005711594462826,True,False,False
1438730,5,2711.992713,10558.83232,34083.72693,4,647,0.07956854948902152,True,False,False
7286766,5,6380.9341,28966.19979,100727.3454,2,597,0.06334857803172086,False,False,False
3677047,5,4021.130107,19783.96295,65614.6892,2,515,0.06128399228933634,False,False,False
8356722,5,6105.574869,26597.58123,95258.66246,2,630,0.06409469450155032,False,False,False
3330128,5,4089.44767,20591.1204,66473.29366,3,572,0.061520160125009826,True,False,False
6652338,5,2453.544367,10433.5278,37495.50272,3,655,0.06543569732407631,True,False,False
2489621,5,3736.452803,20995.89701,75184.01719,5,597,0.049697434942289495,True,False,False
6347377,3,3486.675626,11942.26036,56165.41588,3,649,0.06207869329142765,True,False,False
5990565,5,5377.172319,25028.71433,90243.39901,4,549,0.05958521485215942,True,False,False
1252008,5,5176.915602,22990.26543,82417.59227,2,425,0.06281323512873838,False,False,False
8096902,5,4630.830673,23908.65075,69521.02991,4,554,0.0666105015848434,True,False,False
1348531,4,2091.335878,10728.40782,41360.13224,5,599,0.05056405201667701,True,False,False
2548568,5,4939.559872,36617.98351,110839.2913,7,572,0.0445650618482437,False,True,False
5815021,4,3059.035754,11922.09942,49548.75367,4,508,0.061737895051276276,True,False,False
1997918,5,4152.344274,24298.35459,80751.52172,2,649,0.051421251086734315,False,False,False
2037750,5,5528.310211,22566.68211,73708.23089,4,611,0.07500261699741902,True,False,False
6706686,5,3267.458419,15173.36331,48916.04478,4,532,0.06679727344464174,True,False,False
1252008,5,5176.915602,22990.26543,82417.59227,2,425,0.06281323512873838,False,False,False
5201032,5,7024.41041,26596.32318,92471.08498,3,539,0.07596331773893716,True,False,False
2083305,5,5282.677199,32246.04583,111230.0215,4,518,0.04749326780450186,True,False,False
6325220,5,3507.902474,19990.89793,69486.70311,4,542,0.05048307542303254,True,False,False
7766631,5,3489.452828,19686.2848,68344.72099,3,638,0.0510566548147964,True,False,False
7273820,5,4142.745291,21820.94088,75350.08916,4,550,0.0549799653481923,True,False,False
4828113,5,5444.325243,23588.40791,83329.24777,4,538,0.06533510608456558,True,False,False
2950385,5,4709.774494,30246.48183,95212.95173,4,566,0.04946569146764546,True,False,False
7343548,5,4388.660393,19275.03641,68091.41961,4,479,0.06445247313298011,True,False,False
3873416,5,3570.396396,19327.61013,74141.03734,6,591,0.04815681738612157,False,True,False
4854749,5,2883.230961,17454.73611,55000.42056,5,712,0.052421980262036025,True,False,False
6682975,5,6817.101585,24483.45478,79884.16092,3,610,0.08533733729552455,True,False,False
8241068,5,3101.142819,22145.00313,77484.67239,6,586,0.04002266155803256,False,True,False
1934140,3,6552.815028,22009.50846,99488.21807,3,546,0.06586523665937441,True,False,False
8572282,5,4725.02332,26174.59044,76694.37795,3,616,0.06160847048111433,True,False,False
2211560,5,5190.695843,31527.18281,95946.53116,6,549,0.054099880217076526,False,True,False
1975003,5,3368.903488,16223.71788,60476.01784,3,558,0.05570643716841658,True,False,False
6296709,5,4097.325584,22850.79132,73654.83163,4,613,0.055628741432505534,True,False,False
7901970,5,6350.219165,33119.39403,102269.8474,3,514,0.06209278029097754,True,False,False
7296980,3,4971.913843,16488.61892,74186.62943,1,492,0.06701900168805122,False,False,False
1062689,5,2839.99453,16392.69981,62035.62379,5,586,0.045780059206204045,True,False,False
3853116,3,3715.518342,11072.18692,55280.20089,4,503,0.06721246092056306,True,False,False
6053019,4,5355.534947,19208.84945,74273.67604,3,558,0.07210542459371182,True,False,False
3487499,4,3910.85552,18092.90375,75685.73208,4,626,0.051672295590220574,True,False,False
4388212,5,5994.900935,27984.00504,84300.67395,4,677,0.07111332156793511,True,False,False
6665484,5,4292.117412,18305.70227,59670.69209,3,569,0.0719300759161012,True,False,False
8047168,5,3120.16395,9945.747295,39704.93939,3,614,0.07858377315105128,True,False,False
3436178,5,3305.392882,18399.6243,65451.95432,4,487,0.050501057093569154,True,False,False
4372380,5,2514.549741,14169.2705,50267.08601,4,597,0.05002378177441521,True,False,False
6461300,5,3002.285163,18397.65975,62135.93139,3,621,0.048318019796886484,True,False,False
4547037,5,3103.034567,31664.37993,78268.55336,6,550,0.03964599361799166,False,True,False
4275054,5,7214.170283,28453.47137,89551.36528,4,666,0.08055902062959593,True,False,False
2950385,5,4709.774494,30246.48183,95212.95173,4,566,0.04946569146764546,True,False,False
4750132,5,4949.051775,21072.23408,75100.47817,3,584,0.06589907142531314,True,False,False
4107203,5,7193.906861,29189.99564,102751.036,3,494,0.07001298615616879,True,False,False
3933004,5,4789.405005,19576.9398,79943.2184,6,550,0.05991008494349034,False,True,False
5306465,5,7027.3671,35406.58482,106080.8378,5,693,0.06624539592389984,True,False,False
5150971,4,1750.854887,7792.681291,37608.07056,4,657,0.04655529680010258,True,False,False
6989720,5,2761.211689,14467.01803,52818.65598,3,611,0.05227720466884928,True,False,False
8835093,3,6104.353215,23786.77261,111338.0614,3,703,0.05482719151242559,True,False,False
6040639,5,2893.924999,12910.86685,48562.55684,6,598,0.05959169342204676,False,True,False
7740109,4,2947.889285,11888.70979,49761.29981,2,668,0.059240600552150253,False,False,False
3996748,4,3912.604863,12718.19941,55012.80494,5,715,0.07112171188630179,True,False,False
1656393,3,4373.749145,13796.12381,67954.1625,2,587,0.06436322638808181,False,False,False
8556906,5,7437.985504,22770.91444,86191.15107,4,542,0.08629639367455776,True,False,False
4449818,5,3055.471499,17082.42083,65207.42729,3,608,0.04685772198021647,True,False,False
3416607,5,2536.548133,11442.74957,37990.83557,3,710,0.06676736889153921,True,False,False
2264619,5,4110.596342,15817.48591,59976.81892,3,636,0.06853641816987516,True,False,False
6770159,3,4393.697084,13448.54123,63134.42279,3,667,0.0695927338817126,True,False,False
7332941,5,3933.413055,17365.53469,62481.77904,6,600,0.06295296189440895,False,True,False
4122871,5,2790.043417,12434.67871,48544.95571,3,541,0.05747339504576509,True,False,False
4187740,5,5805.394059,28826.35226,84077.12446,6,630,0.06904843732806225,False,True,False
7021959,4,2000.753397,9528.07391,32804.90737,1,658,0.06098945424335152,False,False,False
7897429,5,4165.508378,19663.68843,64880.18676,4,601,0.06420308858556067,True,False,False
1174998,4,1759.838321,7072.338819,29580.92988,3,549,0.05949232590520579,True,False,False
4750132,5,4949.051775,21072.23408,75100.47817,3,584,0.06589907142531314,True,False,False
6137552,5,7240.998261,27063.11345,94816.76301,3,647,0.07636833436547835,True,False,False
5121884,5,5090.756304,25350.65997,78925.81502,1,666,0.06450052245529539,False,False,False
6610306,5,5390.873161,30441.76235,91844.02459,2,584,0.058695959645337234,False,False,False
1666246,4,4641.646031,15812.12985,64900.22511,0,574,0.07151972159006892,False,False,False
